province_isocode;region_isocode;cashless_id;date_id;transactions_value;transactions_volume
JT;JW;RTGS;18;62271.659;6474
JT;JW;RTGS;19;69266.646;6050
JT;JW;RTGS;20;72615.090;6569
JT;JW;RTGS;21;81275.695;6990
JT;JW;RTGS;22;60250.763;7209
JT;JW;RTGS;23;59573.611;7432
JT;JW;RTGS;24;96073.058;9364
JT;JW;RTGS;25;49635.236;6926
JT;JW;RTGS;26;43499.258;5542
JT;JW;RTGS;27;59636.417;7716
JT;JW;RTGS;28;69708.840;7730
JT;JW;RTGS;29;45210.957;5829
JT;JW;RTGS;30;50281.411;6994
JT;JW;RTGS;31;46728.164;6512
JT;JW;RTGS;32;64999.497;7055
JT;JW;RTGS;33;60605.299;7136
JT;JW;RTGS;34;75818.282;7284
JT;JW;RTGS;35;55675.696;7983
JT;JW;RTGS;36;70650.658;9283
YO;JW;DBTC;1;7695.379;2
YO;JW;DBTC;2;7978.517;6
YO;JW;DBTC;3;7439.566;6
YO;JW;DBTC;4;5435.319;6
YO;JW;DBTC;5;6538.658;4
YO;JW;DBTC;6;5930.313;1
YO;JW;DBTC;7;7130.698;0
YO;JW;DBTC;8;7260.335;0
YO;JW;DBTC;9;7055.478;0
YO;JW;DBTC;10;7971.672;0
YO;JW;DBTC;11;6239.273;0
YO;JW;DBTC;12;7748.324;0
YO;JW;DBTC;13;6542.537;0
YO;JW;DBTC;14;7309.161;0
YO;JW;DBTC;15;8210.845;43
YO;JW;DBTC;16;8568.025;91
YO;JW;DBTC;17;8701.681;71
YO;JW;DBTC;18;7573.420;62
YO;JW;DBTC;19;9080.807;204
YO;JW;DBTC;20;5625.852;168
YO;JW;DBTC;21;16279.468;44
YO;JW;DBTC;22;9547.199;60
YO;JW;DBTC;23;9112.579;0
YO;JW;DBTC;24;9736.010;0
YO;JW;DBTC;25;9162.112;0
YO;JW;DBTC;26;8315.691;0
YO;JW;DBTC;27;10736.587;0
YO;JW;DBTC;28;10738.856;0
YO;JW;DBTC;29;9627.080;0
YO;JW;DBTC;30;9243.907;0
YO;JW;DBTC;31;10543.628;0
YO;JW;DBTC;32;10011.196;0
YO;JW;DBTC;33;8424.032;0
YO;JW;DBTC;34;8371.703;0
YO;JW;DBTC;35;8122.641;0
YO;JW;DBTC;36;9119.067;0
YO;JW;CRDC;1;254.835;721
YO;JW;CRDC;2;229.354;666
YO;JW;CRDC;3;198.089;721
YO;JW;CRDC;4;131.250;578
YO;JW;CRDC;5;118.177;518
YO;JW;CRDC;6;139.556;508
YO;JW;CRDC;7;149.695;573
YO;JW;CRDC;8;158.830;571
YO;JW;CRDC;9;147.063;588
YO;JW;CRDC;10;133.060;785
YO;JW;CRDC;11;145.936;875
YO;JW;CRDC;12;157.001;785
YO;JW;CRDC;13;137.959;815
YO;JW;CRDC;14;134.478;456
YO;JW;CRDC;15;171.471;547
YO;JW;CRDC;16;158.396;15
YO;JW;CRDC;17;158.438;16578
YO;JW;CRDC;18;175.797;13457
YO;JW;CRDC;19;146.075;18034
YO;JW;CRDC;20;178.838;7679
YO;JW;CRDC;21;153.152;9484
YO;JW;CRDC;22;160.195;10137
YO;JW;CRDC;23;175.293;10783
YO;JW;CRDC;24;193.200;11355
YO;JW;CRDC;25;158.957;0
YO;JW;CRDC;26;135.227;0
YO;JW;CRDC;27;141.335;0
YO;JW;CRDC;28;168.345;0
YO;JW;CRDC;29;172.232;0
YO;JW;CRDC;30;172.335;0
YO;JW;CRDC;31;176.383;0
YO;JW;CRDC;32;179.962;0
YO;JW;CRDC;33;169.071;0
YO;JW;CRDC;34;161.453;0
YO;JW;CRDC;35;185.468;0
YO;JW;CRDC;36;170.221;0
YO;JW;SCLR;1;1717.868;1
YO;JW;SCLR;2;1545.476;1
YO;JW;SCLR;3;1625.098;1
YO;JW;SCLR;4;1289.417;1
YO;JW;SCLR;5;1083.231;1
YO;JW;SCLR;6;1355.786;1
YO;JW;SCLR;7;1557.309;1
YO;JW;SCLR;8;1432.916;1
YO;JW;SCLR;9;1603.748;1
YO;JW;SCLR;10;1477.818;1
YO;JW;SCLR;11;1760.560;1
YO;JW;SCLR;12;1821.004;1
YO;JW;SCLR;13;1409.010;1
YO;JW;SCLR;14;1368.692;0
YO;JW;SCLR;15;1644.544;1
YO;JW;SCLR;16;1698.116;0
YO;JW;SCLR;17;1305.857;17
YO;JW;SCLR;18;1555.155;13
YO;JW;SCLR;19;1313.459;18
YO;JW;SCLR;20;1525.601;8
YO;JW;SCLR;21;1639.515;9
YO;JW;SCLR;22;1653.203;10
YO;JW;SCLR;23;1864.891;11
YO;JW;SCLR;24;2245.321;11
YO;JW;SCLR;25;1512.748;0
YO;JW;SCLR;26;1266.039;0
YO;JW;SCLR;27;1626.213;0
YO;JW;SCLR;28;1632.998;0
YO;JW;SCLR;29;1188.465;0
YO;JW;SCLR;30;1468.314;0
YO;JW;SCLR;31;1304.975;0
YO;JW;SCLR;32;1415.386;0
YO;JW;SCLR;33;1377.906;0
YO;JW;SCLR;34;1308.949;0
YO;JW;SCLR;35;1439.154;0
YO;JW;SCLR;36;1764.198;0
YO;JW;RTGS;1;3301.818;369
YO;JW;RTGS;2;2088.250;312
YO;JW;RTGS;3;2771.224;394
YO;JW;RTGS;4;2649.876;439
YO;JW;RTGS;5;2628.367;434
YO;JW;RTGS;6;3201.278;594
YO;JW;RTGS;7;3448.235;687
YO;JW;RTGS;8;3012.830;594
YO;JW;RTGS;9;3651.204;670
YO;JW;RTGS;10;3291.595;587
YO;JW;RTGS;11;4089.638;679
YO;JW;RTGS;12;5021.459;848
YO;JW;RTGS;13;3509.378;523
YO;JW;RTGS;14;3908.029;517
YO;JW;RTGS;15;3452.142;647
YO;JW;RTGS;16;3664.718;592
YO;JW;RTGS;17;2948.436;626
YO;JW;RTGS;18;4085.726;687
YO;JW;RTGS;19;2471.428;632
YO;JW;RTGS;20;3075.288;683
YO;JW;RTGS;21;3023.616;752
YO;JW;RTGS;22;3145.509;797
YO;JW;RTGS;23;3545.548;919
YO;JW;RTGS;24;6674.727;1163
YO;JW;RTGS;25;3848.974;698
YO;JW;RTGS;26;2676.274;524
YO;JW;RTGS;27;4350.976;714
YO;JW;RTGS;28;4495.516;741
YO;JW;RTGS;29;3400.528;616
YO;JW;RTGS;30;3811.476;707
YO;JW;RTGS;31;4080.918;614
YO;JW;RTGS;32;4085.074;638
YO;JW;RTGS;33;4182.163;612
YO;JW;RTGS;34;4113.209;647
YO;JW;RTGS;35;3793.834;736
YO;JW;RTGS;36;5491.710;1036
JI;JW;DBTC;1;51195.178;1748330
JI;JW;DBTC;2;46891.965;1704730
JI;JW;DBTC;3;47558.336;1760559
JI;JW;DBTC;4;41877.250;1616302
JI;JW;DBTC;5;48007.297;1879339
JI;JW;DBTC;6;37862.433;1518073
JI;JW;DBTC;7;48092.832;1940256
JI;JW;DBTC;8;48043.208;1922953
JI;JW;DBTC;9;46553.042;2094364
JI;JW;DBTC;10;50869.065;2219466
JI;JW;DBTC;11;42796.067;2145707
JI;JW;DBTC;12;46985.532;2294846
JI;JW;DBTC;13;42489.805;2005090
JI;JW;DBTC;14;39802.795;1767688
JI;JW;DBTC;15;48421.440;2035421
JI;JW;DBTC;16;52726.319;2085766
JI;JW;DBTC;17;48040.690;2025318
JI;JW;DBTC;18;49329.623;1996095
JI;JW;DBTC;19;44087.597;2188697
JI;JW;DBTC;20;39012.021;1732288
JI;JW;DBTC;21;42947.892;1991982
JI;JW;DBTC;22;43126.203;1650176
JI;JW;DBTC;23;45675.002;2012872
JI;JW;DBTC;24;50473.717;1711351
JI;JW;DBTC;25;80645.088;2738236
JI;JW;DBTC;26;73727.096;2416946
JI;JW;DBTC;27;86146.385;2823854
JI;JW;DBTC;28;94968.892;2965521
JI;JW;DBTC;29;75785.476;2607079
JI;JW;DBTC;30;80944.744;2576504
JI;JW;DBTC;31;92018.977;3074256
JI;JW;DBTC;32;89549.491;2976498
JI;JW;DBTC;33;79267.044;2706131
JI;JW;DBTC;34;79041.751;2673582
JI;JW;DBTC;35;77335.258;2698445
JI;JW;DBTC;36;83888.663;2942809
JI;JW;CRDC;1;2950.358;25949
JI;JW;CRDC;2;2743.200;22510
JI;JW;CRDC;3;2821.207;23973
JI;JW;CRDC;4;2090.012;18122
JI;JW;CRDC;5;1819.528;15479
JI;JW;CRDC;6;2028.793;17071
JI;JW;CRDC;7;1790.789;17127
JI;JW;CRDC;8;1939.557;17869
JI;JW;CRDC;9;1995.734;16802
JI;JW;CRDC;10;2033.019;13128
JI;JW;CRDC;11;2404.079;15605
JI;JW;CRDC;12;2439.981;14445
JI;JW;CRDC;13;2109.455;12860
JI;JW;CRDC;14;1661.623;15771
JI;JW;CRDC;15;2115.791;18354
JI;JW;CRDC;16;2173.122;13949
JI;JW;CRDC;17;2049.365;14745
JI;JW;CRDC;18;1941.630;18271
JI;JW;CRDC;19;1664.330;14029
JI;JW;CRDC;20;2311.501;13376
JI;JW;CRDC;21;2109.662;15183
JI;JW;CRDC;22;2209.566;16239
JI;JW;CRDC;23;2422.141;17288
JI;JW;CRDC;24;2676.285;18222
JI;JW;CRDC;25;1938.933;21854
JI;JW;CRDC;26;1596.067;17356
JI;JW;CRDC;27;2073.024;16032
JI;JW;CRDC;28;2051.514;20355
JI;JW;CRDC;29;2030.081;22266
JI;JW;CRDC;30;2285.548;22837
JI;JW;CRDC;31;2075.311;23311
JI;JW;CRDC;32;2246.837;24183
JI;JW;CRDC;33;2120.273;22325
JI;JW;CRDC;34;2352.452;23693
JI;JW;CRDC;35;2513.976;24187
JI;JW;CRDC;36;2644.925;21654
JI;JW;SCLR;1;20091.400;26
JI;JW;SCLR;2;18223.310;23
JI;JW;SCLR;3;19408.534;24
JI;JW;SCLR;4;16786.835;18
JI;JW;SCLR;5;13855.633;15
JI;JW;SCLR;6;16656.628;17
JI;JW;SCLR;7;17422.814;17
JI;JW;SCLR;8;16465.795;18
JI;JW;SCLR;9;18999.582;17
JI;JW;SCLR;10;17316.508;13
JI;JW;SCLR;11;19955.929;16
JI;JW;SCLR;12;21516.287;14
JI;JW;SCLR;13;17094.201;13
JI;JW;SCLR;14;16121.717;16
JI;JW;SCLR;15;19813.984;18
JI;JW;SCLR;16;19341.382;14
JI;JW;SCLR;17;16091.095;15
JI;JW;SCLR;18;18989.227;18
JI;JW;SCLR;19;16394.799;14
JI;JW;SCLR;20;18201.550;13
JI;JW;SCLR;21;19555.880;15
JI;JW;SCLR;22;19197.880;16
JI;JW;SCLR;23;20802.306;17
JI;JW;SCLR;24;24197.153;18
JI;JW;SCLR;25;18288.240;22
JI;JW;SCLR;26;15422.275;17
JI;JW;SCLR;27;20228.845;16
JI;JW;SCLR;28;18686.022;20
JI;JW;SCLR;29;14064.955;22
JI;JW;SCLR;30;17838.493;23
JI;JW;SCLR;31;15232.866;23
JI;JW;SCLR;32;16365.234;24
JI;JW;SCLR;33;16314.093;22
JI;JW;SCLR;34;15427.156;24
JI;JW;SCLR;35;16069.031;24
JI;JW;SCLR;36;18962.432;22
JI;JW;RTGS;1;77366.741;902
JI;JW;RTGS;2;72020.797;704
JI;JW;RTGS;3;94241.514;921
JI;JW;RTGS;4;91461.638;763
JI;JW;RTGS;5;76174.134;693
JI;JW;RTGS;6;106885.227;867
JI;JW;RTGS;7;114181.447;1020
JI;JW;RTGS;8;92633.560;877
JI;JW;RTGS;9;108703.270;1063
JI;JW;RTGS;10;101159.338;1000
JI;JW;RTGS;11;116252.116;1158
JI;JW;RTGS;12;132189.210;1235
JI;JW;RTGS;13;95573.482;998
JI;JW;RTGS;14;93536.430;977
JI;JW;RTGS;15;125172.553;1314
JI;JW;RTGS;16;123233.064;1346
JI;JW;RTGS;17;109875.607;1130
JI;JW;RTGS;18;127225.556;1345
JI;JW;RTGS;19;122492.185;1404
JI;JW;RTGS;20;115606.277;1385
JI;JW;RTGS;21;127003.707;1478
JI;JW;RTGS;22;162768.709;1498
JI;JW;RTGS;23;198449.584;1534
JI;JW;RTGS;24;244201.222;1622
JI;JW;RTGS;25;178329.772;978
JI;JW;RTGS;26;161417.950;825
JI;JW;RTGS;27;220385.668;1462
JI;JW;RTGS;28;205515.159;1263
JI;JW;RTGS;29;139749.484;907
JI;JW;RTGS;30;157483.726;1084
JI;JW;RTGS;31;123105.875;863
JI;JW;RTGS;32;130069.255;1166
JI;JW;RTGS;33;136710.164;1029
JI;JW;RTGS;34;128094.043;951
JI;JW;RTGS;35;137860.967;965
JI;JW;RTGS;36;179870.203;1062
KB;KA;DBTC;1;5546.306;4581157
KB;KA;DBTC;2;5427.556;4560044
KB;KA;DBTC;3;5355.873;4482186
KB;KA;DBTC;4;4649.584;3829406
KB;KA;DBTC;5;5725.500;4449850
KB;KA;DBTC;6;4539.171;3895213
KB;KA;DBTC;7;5748.890;4483588
KB;KA;DBTC;8;5836.756;4459988
KB;KA;DBTC;9;5687.104;4824459
KB;KA;DBTC;10;6187.458;5648429
KB;KA;DBTC;11;5518.672;4861132
KB;KA;DBTC;12;6413.253;5355526
KB;KA;DBTC;13;5417.206;4759511
KB;KA;DBTC;14;4970.889;4417956
KB;KA;DBTC;15;5789.415;5056512
KB;KA;DBTC;16;5913.692;5071937
KB;KA;DBTC;17;6444.944;5337968
KB;KA;DBTC;18;6028.508;4996738
KB;KA;DBTC;19;5931.811;4893782
KB;KA;DBTC;20;5325.676;5236563
KB;KA;DBTC;21;5986.429;3046695
KB;KA;DBTC;22;5919.133;4879374
KB;KA;DBTC;23;6169.049;5210239
KB;KA;DBTC;24;7144.309;5491926
KB;KA;DBTC;25;10145.303;6715324
KB;KA;DBTC;26;8899.446;5661893
KB;KA;DBTC;27;10502.875;6658043
KB;KA;DBTC;28;11831.530;7074876
KB;KA;DBTC;29;9652.964;6379606
KB;KA;DBTC;30;9792.300;5993894
KB;KA;DBTC;31;10919.607;7008590
KB;KA;DBTC;32;10485.129;6745173
KB;KA;DBTC;33;9297.805;5330648
KB;KA;DBTC;34;9295.912;5574637
KB;KA;DBTC;35;9370.059;5609415
KB;KA;DBTC;36;10625.497;6224351
KB;KA;CRDC;1;87.237;304037
KB;KA;CRDC;2;73.139;238011
KB;KA;CRDC;3;69.272;241602
KB;KA;CRDC;4;51.206;170922
KB;KA;CRDC;5;52.892;166795
KB;KA;CRDC;6;56.246;185576
KB;KA;CRDC;7;62.549;185030
KB;KA;CRDC;8;61.876;191556
KB;KA;CRDC;9;60.358;173339
KB;KA;CRDC;10;59.580;138311
KB;KA;CRDC;11;65.357;152053
KB;KA;CRDC;12;72.203;152710
KB;KA;CRDC;13;68.670;149396
KB;KA;CRDC;14;61.168;179806
KB;KA;CRDC;15;73.674;204289
KB;KA;CRDC;16;67.186;143646
KB;KA;CRDC;17;69.031;182525
KB;KA;CRDC;18;68.710;184324
KB;KA;CRDC;19;59.983;133619
KB;KA;CRDC;20;52.174;144611
KB;KA;CRDC;21;82.716;152770
KB;KA;CRDC;22;86.522;163290
KB;KA;CRDC;23;94.681;173707
KB;KA;CRDC;24;104.360;182922
KB;KA;CRDC;25;82.151;195416
KB;KA;CRDC;26;63.612;145329
KB;KA;CRDC;27;61.834;177194
KB;KA;CRDC;28;79.419;178076
KB;KA;CRDC;29;83.493;200024
KB;KA;CRDC;30;88.622;190205
KB;KA;CRDC;31;84.071;192199
KB;KA;CRDC;32;91.995;208529
KB;KA;CRDC;33;85.218;193852
KB;KA;CRDC;34;81.244;205369
KB;KA;CRDC;35;97.817;213731
KB;KA;CRDC;36;87.358;217952
KB;KA;SCLR;1;2189.037;304
KB;KA;SCLR;2;1958.820;238
KB;KA;SCLR;3;2077.734;242
KB;KA;SCLR;4;1973.736;171
KB;KA;SCLR;5;1710.492;167
KB;KA;SCLR;6;2032.809;186
KB;KA;SCLR;7;2085.636;185
KB;KA;SCLR;8;2040.313;192
KB;KA;SCLR;9;2356.972;173
KB;KA;SCLR;10;2156.145;138
KB;KA;SCLR;11;2528.206;152
KB;KA;SCLR;12;2773.480;153
KB;KA;SCLR;13;2209.559;149
KB;KA;SCLR;14;1989.837;180
KB;KA;SCLR;15;2444.849;204
KB;KA;SCLR;16;2353.831;144
KB;KA;SCLR;17;2128.402;183
KB;KA;SCLR;18;2347.344;184
KB;KA;SCLR;19;2146.497;134
KB;KA;SCLR;20;2362.962;145
KB;KA;SCLR;21;2413.011;153
KB;KA;SCLR;22;2463.092;163
KB;KA;SCLR;23;2727.634;174
KB;KA;SCLR;24;3329.928;183
KB;KA;SCLR;25;2409.076;195
KB;KA;SCLR;26;1823.424;145
KB;KA;SCLR;27;2619.200;177
KB;KA;SCLR;28;2376.005;178
KB;KA;SCLR;29;1988.954;200
KB;KA;SCLR;30;2251.744;190
KB;KA;SCLR;31;1868.018;192
KB;KA;SCLR;32;2039.258;209
KB;KA;SCLR;33;1919.797;194
KB;KA;SCLR;34;1884.130;205
KB;KA;SCLR;35;1998.023;214
KB;KA;SCLR;36;2437.087;218
KB;KA;RTGS;1;10874.813;3575
KB;KA;RTGS;2;6965.125;3481
KB;KA;RTGS;3;8148.473;4110
KB;KA;RTGS;4;7802.923;3916
KB;KA;RTGS;5;8960.792;3365
KB;KA;RTGS;6;10184.693;5484
KB;KA;RTGS;7;10016.652;5715
KB;KA;RTGS;8;7791.340;5113
KB;KA;RTGS;9;9144.731;5915
KB;KA;RTGS;10;6887.008;5448
KB;KA;RTGS;11;8494.732;6386
KB;KA;RTGS;12;10442.844;6952
KB;KA;RTGS;13;7752.292;6333
KB;KA;RTGS;14;8598.949;5099
KB;KA;RTGS;15;17600.824;6328
KB;KA;RTGS;16;20028.652;6142
KB;KA;RTGS;17;16786.743;5527
KB;KA;RTGS;18;13922.231;6447
KB;KA;RTGS;19;17452.480;6019
KB;KA;RTGS;20;10579.772;6169
KB;KA;RTGS;21;12034.602;6784
KB;KA;RTGS;22;7357.100;6483
KB;KA;RTGS;23;6523.356;7264
KB;KA;RTGS;24;19946.838;8121
KB;KA;RTGS;25;10161.385;6588
KB;KA;RTGS;26;8357.715;4959
KB;KA;RTGS;27;12750.491;7122
KB;KA;RTGS;28;14352.449;7052
KB;KA;RTGS;29;12191.727;5932
KB;KA;RTGS;30;13334.379;6931
KB;KA;RTGS;31;9715.877;6265
KB;KA;RTGS;32;8949.208;6857
KB;KA;RTGS;33;8499.941;6826
KB;KA;RTGS;34;9473.035;6309
KB;KA;RTGS;35;8275.856;5301
KB;KA;RTGS;36;12369.221;7522
KT;KA;DBTC;1;4398.367;8330828
KT;KA;DBTC;2;4558.595;8216133
KT;KA;DBTC;3;4487.603;8435181
KT;KA;DBTC;4;3938.035;7826946
KT;KA;DBTC;5;4656.729;8619809
KT;KA;DBTC;6;3635.666;6548623
KT;KA;DBTC;7;4721.145;9108246
KT;KA;DBTC;8;4909.014;9284554
KT;KA;DBTC;9;4859.799;9221168
KT;KA;DBTC;10;5495.606;9660028
KT;KA;DBTC;11;4871.165;8540053
KT;KA;DBTC;12;5449.361;9498334
KT;KA;DBTC;13;4681.041;8712059
KT;KA;DBTC;14;4374.790;7675015
KT;KA;DBTC;15;4972.458;9211334
KT;KA;DBTC;16;5024.117;8859186
KT;KA;DBTC;17;5495.943;8869601
KT;KA;DBTC;18;5358.098;8835763
KT;KA;DBTC;19;5102.007;9370066
KT;KA;DBTC;20;4541.608;9085122
KT;KA;DBTC;21;5104.956;9462341
KT;KA;DBTC;22;5180.700;8786180
KT;KA;DBTC;23;5203.648;10139208
KT;KA;DBTC;24;5236.359;10978879
KT;KA;DBTC;25;6513.872;11581077
KT;KA;DBTC;26;6305.570;10839861
KT;KA;DBTC;27;7173.923;12184761
KT;KA;DBTC;28;7697.965;12175636
KT;KA;DBTC;29;6454.005;10761173
KT;KA;DBTC;30;6731.370;10864599
KT;KA;DBTC;31;7725.470;12173219
KT;KA;DBTC;32;7408.939;11892808
KT;KA;DBTC;33;6604.742;11066541
KT;KA;DBTC;34;6520.875;11264636
KT;KA;DBTC;35;6425.026;10898515
KT;KA;DBTC;36;7306.390;11876067
KT;KA;CRDC;1;19.829;108269
KT;KA;CRDC;2;18.308;96459
KT;KA;CRDC;3;19.631;100900
KT;KA;CRDC;4;15.266;77119
KT;KA;CRDC;5;12.616;76907
KT;KA;CRDC;6;13.794;82963
KT;KA;CRDC;7;13.849;79600
KT;KA;CRDC;8;14.593;81914
KT;KA;CRDC;9;13.238;72677
KT;KA;CRDC;10;16.382;83177
KT;KA;CRDC;11;17.918;90538
KT;KA;CRDC;12;18.150;88878
KT;KA;CRDC;13;15.136;84541
KT;KA;CRDC;14;13.679;68836
KT;KA;CRDC;15;15.550;81490
KT;KA;CRDC;16;17.356;87602
KT;KA;CRDC;17;15.925;88387
KT;KA;CRDC;18;15.270;76668
KT;KA;CRDC;19;15.535;82708
KT;KA;CRDC;20;15.049;80003
KT;KA;CRDC;21;14.718;87165
KT;KA;CRDC;22;15.365;93234
KT;KA;CRDC;23;16.769;99263
KT;KA;CRDC;24;18.413;104651
KT;KA;CRDC;25;20.991;91640
KT;KA;CRDC;26;17.715;74702
KT;KA;CRDC;27;16.587;74417
KT;KA;CRDC;28;22.402;85729
KT;KA;CRDC;29;22.744;90735
KT;KA;CRDC;30;24.209;90579
KT;KA;CRDC;31;22.991;92687
KT;KA;CRDC;32;23.810;97964
KT;KA;CRDC;33;25.133;92721
KT;KA;CRDC;34;22.427;95539
KT;KA;CRDC;35;27.402;98997
KT;KA;CRDC;36;24.612;91810
KT;KA;SCLR;1;672.301;108
KT;KA;SCLR;2;599.313;96
KT;KA;SCLR;3;690.271;101
KT;KA;SCLR;4;678.992;77
KT;KA;SCLR;5;555.029;77
KT;KA;SCLR;6;627.562;83
KT;KA;SCLR;7;691.048;80
KT;KA;SCLR;8;651.197;82
KT;KA;SCLR;9;770.929;73
KT;KA;SCLR;10;695.534;83
KT;KA;SCLR;11;825.394;91
KT;KA;SCLR;12;895.961;89
KT;KA;SCLR;13;624.362;85
KT;KA;SCLR;14;581.505;69
KT;KA;SCLR;15;715.407;81
KT;KA;SCLR;16;697.574;88
KT;KA;SCLR;17;644.789;88
KT;KA;SCLR;18;733.310;77
KT;KA;SCLR;19;698.974;83
KT;KA;SCLR;20;742.373;80
KT;KA;SCLR;21;779.677;87
KT;KA;SCLR;22;777.510;93
KT;KA;SCLR;23;861.637;99
KT;KA;SCLR;24;1070.041;105
KT;KA;SCLR;25;684.457;92
KT;KA;SCLR;26;584.928;75
KT;KA;SCLR;27;804.154;74
KT;KA;SCLR;28;737.040;86
KT;KA;SCLR;29;580.976;91
KT;KA;SCLR;30;713.340;91
KT;KA;SCLR;31;536.936;93
KT;KA;SCLR;32;638.960;98
KT;KA;SCLR;33;616.624;93
KT;KA;SCLR;34;595.801;96
KT;KA;SCLR;35;675.103;99
KT;KA;SCLR;36;899.836;92
KT;KA;RTGS;1;10237.350;4037
KT;KA;RTGS;2;7187.814;3825
KT;KA;RTGS;3;4917.184;4387
KT;KA;RTGS;4;6911.730;4516
KT;KA;RTGS;5;7254.924;3692
KT;KA;RTGS;6;9666.042;6299
KT;KA;RTGS;7;7961.094;7965
KT;KA;RTGS;8;5809.995;6895
KT;KA;RTGS;9;5470.917;8110
KT;KA;RTGS;10;6003.386;6578
KT;KA;RTGS;11;5672.123;7389
KT;KA;RTGS;12;4516.239;6749
KT;KA;RTGS;13;4535.737;5413
KT;KA;RTGS;14;4103.897;5605
KT;KA;RTGS;15;4870.705;6796
KT;KA;RTGS;16;4848.674;7217
KT;KA;RTGS;17;4799.479;6741
KT;KA;RTGS;18;5204.920;8021
KT;KA;RTGS;19;6410.843;7295
KT;KA;RTGS;20;4851.074;7288
KT;KA;RTGS;21;5467.332;7212
KT;KA;RTGS;22;2807.126;6391
KT;KA;RTGS;23;2921.829;6591
KT;KA;RTGS;24;5843.235;6990
KT;KA;RTGS;25;3372.984;5428
KT;KA;RTGS;26;3509.183;4672
KT;KA;RTGS;27;4553.329;6776
KT;KA;RTGS;28;3488.937;7032
KT;KA;RTGS;29;2266.539;5392
KT;KA;RTGS;30;3086.896;7345
KT;KA;RTGS;31;2880.738;6378
KT;KA;RTGS;32;2340.593;6675
KT;KA;RTGS;33;2572.971;5898
KT;KA;RTGS;34;3394.905;5235
KT;KA;RTGS;35;5044.659;1874
KT;KA;RTGS;36;4782.993;5759
KS;KA;DBTC;1;6780.504;2106710
KS;KA;DBTC;2;6736.802;2072274
KS;KA;DBTC;3;6994.109;2107777
KS;KA;DBTC;4;6347.582;1912465
KS;KA;DBTC;5;7038.145;2136166
KS;KA;DBTC;6;5645.475;1678516
KS;KA;DBTC;7;7064.641;2294892
KS;KA;DBTC;8;7063.614;2527191
KS;KA;DBTC;9;6874.868;2529839
KS;KA;DBTC;10;8313.073;2784613
KS;KA;DBTC;11;7215.542;2615467
KS;KA;DBTC;12;8150.831;2778066
KS;KA;DBTC;13;6880.394;2560094
KS;KA;DBTC;14;6630.395;2254327
KS;KA;DBTC;15;7688.660;2703395
KS;KA;DBTC;16;7687.925;2588707
KS;KA;DBTC;17;8184.166;2783887
KS;KA;DBTC;18;7978.587;2803948
KS;KA;DBTC;19;7803.279;2768121
KS;KA;DBTC;20;6627.149;2724590
KS;KA;DBTC;21;7227.846;2725347
KS;KA;DBTC;22;7517.547;2489713
KS;KA;DBTC;23;7344.030;2719045
KS;KA;DBTC;24;8086.827;2975843
KS;KA;DBTC;25;9823.918;5069435
KS;KA;DBTC;26;9153.796;4893557
KS;KA;DBTC;27;10554.713;5278351
KS;KA;DBTC;28;11373.819;5187922
KS;KA;DBTC;29;9580.013;5201735
KS;KA;DBTC;30;9823.889;5071686
KS;KA;DBTC;31;11445.823;5543575
KS;KA;DBTC;32;11280.360;5491629
KS;KA;DBTC;33;9371.913;5189322
KS;KA;DBTC;34;9425.250;5131412
KS;KA;DBTC;35;9049.536;4931823
KS;KA;DBTC;36;9945.411;5133735
KS;KA;CRDC;1;97.338;13492
KS;KA;CRDC;2;91.761;12137
KS;KA;CRDC;3;93.353;13175
KS;KA;CRDC;4;65.840;9896
KS;KA;CRDC;5;57.715;8676
KS;KA;CRDC;6;63.744;9848
KS;KA;CRDC;7;68.965;9496
KS;KA;CRDC;8;67.573;10984
KS;KA;CRDC;9;63.640;10211
KS;KA;CRDC;10;75.287;11693
KS;KA;CRDC;11;86.479;12651
KS;KA;CRDC;12;82.938;12595
KS;KA;CRDC;13;70.055;11517
KS;KA;CRDC;14;60.401;10085
KS;KA;CRDC;15;70.438;12308
KS;KA;CRDC;16;83.328;13563
KS;KA;CRDC;17;76.791;14430
KS;KA;CRDC;18;70.337;12818
KS;KA;CRDC;19;72.265;13082
KS;KA;CRDC;20;63.899;13596
KS;KA;CRDC;21;71.888;14116
KS;KA;CRDC;22;75.099;15025
KS;KA;CRDC;23;82.036;15909
KS;KA;CRDC;24;90.198;16636
KS;KA;CRDC;25;90.334;14201
KS;KA;CRDC;26;75.080;11262
KS;KA;CRDC;27;67.721;11720
KS;KA;CRDC;28;92.846;13099
KS;KA;CRDC;29;90.071;13805
KS;KA;CRDC;30;97.893;13215
KS;KA;CRDC;31;92.614;13793
KS;KA;CRDC;32;104.401;13783
KS;KA;CRDC;33;97.333;13434
KS;KA;CRDC;34;92.619;14689
KS;KA;CRDC;35;114.573;14737
KS;KA;CRDC;36;93.930;13521
KS;KA;SCLR;1;1831.609;13
KS;KA;SCLR;2;1646.873;12
KS;KA;SCLR;3;1778.109;13
KS;KA;SCLR;4;1703.687;10
KS;KA;SCLR;5;1386.345;9
KS;KA;SCLR;6;1656.091;10
KS;KA;SCLR;7;1712.244;9
KS;KA;SCLR;8;1659.449;11
KS;KA;SCLR;9;1797.208;10
KS;KA;SCLR;10;1662.742;12
KS;KA;SCLR;11;2000.742;13
KS;KA;SCLR;12;2247.560;13
