time_date;province_isocode;region_isocode;payment_system_name;Category;Unit;value
2021-01-01;SN;SL;Credit Cards;Transactions Volume;000 Unit of Transactions;235.645
2021-02-01;SN;SL;Credit Cards;Transactions Volume;000 Unit of Transactions;215.213
2021-03-01;SN;SL;Credit Cards;Transactions Volume;000 Unit of Transactions;254.602
2021-04-01;SN;SL;Credit Cards;Transactions Volume;000 Unit of Transactions;283.323
2021-05-01;SN;SL;Credit Cards;Transactions Volume;000 Unit of Transactions;264.417
2021-06-01;SN;SL;Credit Cards;Transactions Volume;000 Unit of Transactions;263.395
2021-07-01;SN;SL;Credit Cards;Transactions Volume;000 Unit of Transactions;242.024
2021-08-01;SN;SL;Credit Cards;Transactions Volume;000 Unit of Transactions;46.846
2021-09-01;SN;SL;Credit Cards;Transactions Volume;000 Unit of Transactions;271.478
2021-10-01;SN;SL;Credit Cards;Transactions Volume;000 Unit of Transactions;290.372
2021-11-01;SN;SL;Credit Cards;Transactions Volume;000 Unit of Transactions;309.130
2021-12-01;SN;SL;Credit Cards;Transactions Volume;000 Unit of Transactions;325.879
2022-01-01;SN;SL;Credit Cards;Transactions Volume;000 Unit of Transactions;288.235
2022-02-01;SN;SL;Credit Cards;Transactions Volume;000 Unit of Transactions;267.085
2022-03-01;SN;SL;Credit Cards;Transactions Volume;000 Unit of Transactions;261.473
2022-04-01;SN;SL;Credit Cards;Transactions Volume;000 Unit of Transactions;272.745
2022-05-01;SN;SL;Credit Cards;Transactions Volume;000 Unit of Transactions;290.474
2022-06-01;SN;SL;Credit Cards;Transactions Volume;000 Unit of Transactions;285.242
2022-07-01;SN;SL;Credit Cards;Transactions Volume;000 Unit of Transactions;285.977
2022-08-01;SN;SL;Credit Cards;Transactions Volume;000 Unit of Transactions;290.863
2022-09-01;SN;SL;Credit Cards;Transactions Volume;000 Unit of Transactions;273.494
2022-10-01;SN;SL;Credit Cards;Transactions Volume;000 Unit of Transactions;287.703
2022-11-01;SN;SL;Credit Cards;Transactions Volume;000 Unit of Transactions;294.113
2022-12-01;SN;SL;Credit Cards;Transactions Volume;000 Unit of Transactions;265.070
2020-01-01;SN;SL;Bank Indonesia National Clearing System;Transactions Volume;000 Unit of Transactions;0.328
2020-02-01;SN;SL;Bank Indonesia National Clearing System;Transactions Volume;000 Unit of Transactions;0.294
2020-03-01;SN;SL;Bank Indonesia National Clearing System;Transactions Volume;000 Unit of Transactions;0.288
2020-04-01;SN;SL;Bank Indonesia National Clearing System;Transactions Volume;000 Unit of Transactions;0.200
2020-05-01;SN;SL;Bank Indonesia National Clearing System;Transactions Volume;000 Unit of Transactions;0.190
2020-06-01;SN;SL;Bank Indonesia National Clearing System;Transactions Volume;000 Unit of Transactions;0.219
2020-07-01;SN;SL;Bank Indonesia National Clearing System;Transactions Volume;000 Unit of Transactions;0.217
2020-08-01;SN;SL;Bank Indonesia National Clearing System;Transactions Volume;000 Unit of Transactions;0.226
2020-09-01;SN;SL;Bank Indonesia National Clearing System;Transactions Volume;000 Unit of Transactions;0.218
2020-10-01;SN;SL;Bank Indonesia National Clearing System;Transactions Volume;000 Unit of Transactions;0.240
2020-11-01;SN;SL;Bank Indonesia National Clearing System;Transactions Volume;000 Unit of Transactions;0.270
2020-12-01;SN;SL;Bank Indonesia National Clearing System;Transactions Volume;000 Unit of Transactions;0.261
2021-01-01;SN;SL;Bank Indonesia National Clearing System;Transactions Volume;000 Unit of Transactions;0.236
2021-02-01;SN;SL;Bank Indonesia National Clearing System;Transactions Volume;000 Unit of Transactions;0.215
2021-03-01;SN;SL;Bank Indonesia National Clearing System;Transactions Volume;000 Unit of Transactions;0.255
2021-04-01;SN;SL;Bank Indonesia National Clearing System;Transactions Volume;000 Unit of Transactions;0.283
2021-05-01;SN;SL;Bank Indonesia National Clearing System;Transactions Volume;000 Unit of Transactions;0.264
2021-06-01;SN;SL;Bank Indonesia National Clearing System;Transactions Volume;000 Unit of Transactions;0.263
2021-07-01;SN;SL;Bank Indonesia National Clearing System;Transactions Volume;000 Unit of Transactions;0.242
2021-08-01;SN;SL;Bank Indonesia National Clearing System;Transactions Volume;000 Unit of Transactions;0.047
2021-09-01;SN;SL;Bank Indonesia National Clearing System;Transactions Volume;000 Unit of Transactions;0.271
2021-10-01;SN;SL;Bank Indonesia National Clearing System;Transactions Volume;000 Unit of Transactions;0.290
2021-11-01;SN;SL;Bank Indonesia National Clearing System;Transactions Volume;000 Unit of Transactions;0.309
2021-12-01;SN;SL;Bank Indonesia National Clearing System;Transactions Volume;000 Unit of Transactions;0.326
2022-01-01;SN;SL;Bank Indonesia National Clearing System;Transactions Volume;000 Unit of Transactions;0.288
2022-02-01;SN;SL;Bank Indonesia National Clearing System;Transactions Volume;000 Unit of Transactions;0.267
2022-03-01;SN;SL;Bank Indonesia National Clearing System;Transactions Volume;000 Unit of Transactions;0.261
2022-04-01;SN;SL;Bank Indonesia National Clearing System;Transactions Volume;000 Unit of Transactions;0.273
2022-05-01;SN;SL;Bank Indonesia National Clearing System;Transactions Volume;000 Unit of Transactions;0.290
2022-06-01;SN;SL;Bank Indonesia National Clearing System;Transactions Volume;000 Unit of Transactions;0.285
2022-07-01;SN;SL;Bank Indonesia National Clearing System;Transactions Volume;000 Unit of Transactions;0.286
2022-08-01;SN;SL;Bank Indonesia National Clearing System;Transactions Volume;000 Unit of Transactions;0.291
2022-09-01;SN;SL;Bank Indonesia National Clearing System;Transactions Volume;000 Unit of Transactions;0.273
2022-10-01;SN;SL;Bank Indonesia National Clearing System;Transactions Volume;000 Unit of Transactions;0.288
2022-11-01;SN;SL;Bank Indonesia National Clearing System;Transactions Volume;000 Unit of Transactions;0.294
2022-12-01;SN;SL;Bank Indonesia National Clearing System;Transactions Volume;000 Unit of Transactions;0.265
2020-01-01;SN;SL;Bank Indonesia Real-Time Gross Settlement System;Transactions Volume;000 Unit of Transactions;4.766
2020-02-01;SN;SL;Bank Indonesia Real-Time Gross Settlement System;Transactions Volume;000 Unit of Transactions;4.246
2020-03-01;SN;SL;Bank Indonesia Real-Time Gross Settlement System;Transactions Volume;000 Unit of Transactions;4.573
2020-04-01;SN;SL;Bank Indonesia Real-Time Gross Settlement System;Transactions Volume;000 Unit of Transactions;4.712
2020-05-01;SN;SL;Bank Indonesia Real-Time Gross Settlement System;Transactions Volume;000 Unit of Transactions;4.025
2020-06-01;SN;SL;Bank Indonesia Real-Time Gross Settlement System;Transactions Volume;000 Unit of Transactions;6.372
2020-07-01;SN;SL;Bank Indonesia Real-Time Gross Settlement System;Transactions Volume;000 Unit of Transactions;6.721
2020-08-01;SN;SL;Bank Indonesia Real-Time Gross Settlement System;Transactions Volume;000 Unit of Transactions;6.593
2020-09-01;SN;SL;Bank Indonesia Real-Time Gross Settlement System;Transactions Volume;000 Unit of Transactions;7.598
2020-10-01;SN;SL;Bank Indonesia Real-Time Gross Settlement System;Transactions Volume;000 Unit of Transactions;7.159
2020-11-01;SN;SL;Bank Indonesia Real-Time Gross Settlement System;Transactions Volume;000 Unit of Transactions;8.236
2020-12-01;SN;SL;Bank Indonesia Real-Time Gross Settlement System;Transactions Volume;000 Unit of Transactions;7.985
2021-01-01;SN;SL;Bank Indonesia Real-Time Gross Settlement System;Transactions Volume;000 Unit of Transactions;6.342
2021-02-01;SN;SL;Bank Indonesia Real-Time Gross Settlement System;Transactions Volume;000 Unit of Transactions;6.124
2021-03-01;SN;SL;Bank Indonesia Real-Time Gross Settlement System;Transactions Volume;000 Unit of Transactions;7.535
2021-04-01;SN;SL;Bank Indonesia Real-Time Gross Settlement System;Transactions Volume;000 Unit of Transactions;8.253
2021-05-01;SN;SL;Bank Indonesia Real-Time Gross Settlement System;Transactions Volume;000 Unit of Transactions;6.991
2021-06-01;SN;SL;Bank Indonesia Real-Time Gross Settlement System;Transactions Volume;000 Unit of Transactions;8.531
2021-07-01;SN;SL;Bank Indonesia Real-Time Gross Settlement System;Transactions Volume;000 Unit of Transactions;7.707
2021-08-01;SN;SL;Bank Indonesia Real-Time Gross Settlement System;Transactions Volume;000 Unit of Transactions;8.095
2021-09-01;SN;SL;Bank Indonesia Real-Time Gross Settlement System;Transactions Volume;000 Unit of Transactions;8.949
2021-10-01;SN;SL;Bank Indonesia Real-Time Gross Settlement System;Transactions Volume;000 Unit of Transactions;8.589
2021-11-01;SN;SL;Bank Indonesia Real-Time Gross Settlement System;Transactions Volume;000 Unit of Transactions;9.127
2021-12-01;SN;SL;Bank Indonesia Real-Time Gross Settlement System;Transactions Volume;000 Unit of Transactions;11.208
2022-01-01;SN;SL;Bank Indonesia Real-Time Gross Settlement System;Transactions Volume;000 Unit of Transactions;7.865
2022-02-01;SN;SL;Bank Indonesia Real-Time Gross Settlement System;Transactions Volume;000 Unit of Transactions;6.530
2022-03-01;SN;SL;Bank Indonesia Real-Time Gross Settlement System;Transactions Volume;000 Unit of Transactions;8.888
2022-04-01;SN;SL;Bank Indonesia Real-Time Gross Settlement System;Transactions Volume;000 Unit of Transactions;8.674
2022-05-01;SN;SL;Bank Indonesia Real-Time Gross Settlement System;Transactions Volume;000 Unit of Transactions;6.500
2022-06-01;SN;SL;Bank Indonesia Real-Time Gross Settlement System;Transactions Volume;000 Unit of Transactions;8.033
2022-07-01;SN;SL;Bank Indonesia Real-Time Gross Settlement System;Transactions Volume;000 Unit of Transactions;6.851
2022-08-01;SN;SL;Bank Indonesia Real-Time Gross Settlement System;Transactions Volume;000 Unit of Transactions;7.571
2022-09-01;SN;SL;Bank Indonesia Real-Time Gross Settlement System;Transactions Volume;000 Unit of Transactions;7.556
2022-10-01;SN;SL;Bank Indonesia Real-Time Gross Settlement System;Transactions Volume;000 Unit of Transactions;7.189
2022-11-01;SN;SL;Bank Indonesia Real-Time Gross Settlement System;Transactions Volume;000 Unit of Transactions;7.368
2022-12-01;SN;SL;Bank Indonesia Real-Time Gross Settlement System;Transactions Volume;000 Unit of Transactions;9.448
2020-01-01;ST;SL;Debit Cards;Transactions Volume;000 Unit of Transactions;3945.906
2020-02-01;ST;SL;Debit Cards;Transactions Volume;000 Unit of Transactions;3892.351
2020-03-01;ST;SL;Debit Cards;Transactions Volume;000 Unit of Transactions;3975.308
2020-04-01;ST;SL;Debit Cards;Transactions Volume;000 Unit of Transactions;3614.096
2020-05-01;ST;SL;Debit Cards;Transactions Volume;000 Unit of Transactions;4279.987
2020-06-01;ST;SL;Debit Cards;Transactions Volume;000 Unit of Transactions;3217.723
2020-07-01;ST;SL;Debit Cards;Transactions Volume;000 Unit of Transactions;4293.501
2020-08-01;ST;SL;Debit Cards;Transactions Volume;000 Unit of Transactions;4438.378
2020-09-01;ST;SL;Debit Cards;Transactions Volume;000 Unit of Transactions;4290.470
2020-10-01;ST;SL;Debit Cards;Transactions Volume;000 Unit of Transactions;4660.852
2020-11-01;ST;SL;Debit Cards;Transactions Volume;000 Unit of Transactions;4225.677
2020-12-01;ST;SL;Debit Cards;Transactions Volume;000 Unit of Transactions;4871.848
2021-01-01;ST;SL;Debit Cards;Transactions Volume;000 Unit of Transactions;4135.799
2021-02-01;ST;SL;Debit Cards;Transactions Volume;000 Unit of Transactions;3664.057
2021-03-01;ST;SL;Debit Cards;Transactions Volume;000 Unit of Transactions;4482.819
2021-04-01;ST;SL;Debit Cards;Transactions Volume;000 Unit of Transactions;4375.199
2021-05-01;ST;SL;Debit Cards;Transactions Volume;000 Unit of Transactions;4964.106
2021-06-01;ST;SL;Debit Cards;Transactions Volume;000 Unit of Transactions;4604.500
2021-07-01;ST;SL;Debit Cards;Transactions Volume;000 Unit of Transactions;4629.631
2021-08-01;ST;SL;Debit Cards;Transactions Volume;000 Unit of Transactions;4200.315
2021-09-01;ST;SL;Debit Cards;Transactions Volume;000 Unit of Transactions;4295.276
2021-10-01;ST;SL;Debit Cards;Transactions Volume;000 Unit of Transactions;4516.423
2021-11-01;ST;SL;Debit Cards;Transactions Volume;000 Unit of Transactions;4975.836
2021-12-01;ST;SL;Debit Cards;Transactions Volume;000 Unit of Transactions;5524.533
2022-01-01;ST;SL;Debit Cards;Transactions Volume;000 Unit of Transactions;5221.794
2022-02-01;ST;SL;Debit Cards;Transactions Volume;000 Unit of Transactions;4833.731
2022-03-01;ST;SL;Debit Cards;Transactions Volume;000 Unit of Transactions;5533.797
2022-04-01;ST;SL;Debit Cards;Transactions Volume;000 Unit of Transactions;5491.722
2022-05-01;ST;SL;Debit Cards;Transactions Volume;000 Unit of Transactions;5121.608
2022-06-01;ST;SL;Debit Cards;Transactions Volume;000 Unit of Transactions;5225.628
2022-07-01;ST;SL;Debit Cards;Transactions Volume;000 Unit of Transactions;6016.913
2022-08-01;ST;SL;Debit Cards;Transactions Volume;000 Unit of Transactions;5823.876
2022-09-01;ST;SL;Debit Cards;Transactions Volume;000 Unit of Transactions;5345.417
2022-10-01;ST;SL;Debit Cards;Transactions Volume;000 Unit of Transactions;5449.081
2022-11-01;ST;SL;Debit Cards;Transactions Volume;000 Unit of Transactions;5382.203
2022-12-01;ST;SL;Debit Cards;Transactions Volume;000 Unit of Transactions;6023.082
2020-01-01;ST;SL;Credit Cards;Transactions Volume;000 Unit of Transactions;18.789
2020-02-01;ST;SL;Credit Cards;Transactions Volume;000 Unit of Transactions;17.296
2020-03-01;ST;SL;Credit Cards;Transactions Volume;000 Unit of Transactions;18.294
2020-04-01;ST;SL;Credit Cards;Transactions Volume;000 Unit of Transactions;13.551
2020-05-01;ST;SL;Credit Cards;Transactions Volume;000 Unit of Transactions;13.250
2020-06-01;ST;SL;Credit Cards;Transactions Volume;000 Unit of Transactions;13.985
2020-07-01;ST;SL;Credit Cards;Transactions Volume;000 Unit of Transactions;14.911
2020-08-01;ST;SL;Credit Cards;Transactions Volume;000 Unit of Transactions;16.215
2020-09-01;ST;SL;Credit Cards;Transactions Volume;000 Unit of Transactions;14.878
2020-10-01;ST;SL;Credit Cards;Transactions Volume;000 Unit of Transactions;17.898
2020-11-01;ST;SL;Credit Cards;Transactions Volume;000 Unit of Transactions;19.997
2020-12-01;ST;SL;Credit Cards;Transactions Volume;000 Unit of Transactions;20.059
2021-01-01;ST;SL;Credit Cards;Transactions Volume;000 Unit of Transactions;19.672
2021-02-01;ST;SL;Credit Cards;Transactions Volume;000 Unit of Transactions;15.037
2021-03-01;ST;SL;Credit Cards;Transactions Volume;000 Unit of Transactions;17.486
2021-04-01;ST;SL;Credit Cards;Transactions Volume;000 Unit of Transactions;20.549
2021-05-01;ST;SL;Credit Cards;Transactions Volume;000 Unit of Transactions;22.186
2021-06-01;ST;SL;Credit Cards;Transactions Volume;000 Unit of Transactions;17.233
2021-07-01;ST;SL;Credit Cards;Transactions Volume;000 Unit of Transactions;19.185
2021-08-01;ST;SL;Credit Cards;Transactions Volume;000 Unit of Transactions;214.997
2021-09-01;ST;SL;Credit Cards;Transactions Volume;000 Unit of Transactions;21.528
2021-10-01;ST;SL;Credit Cards;Transactions Volume;000 Unit of Transactions;22.993
2021-11-01;ST;SL;Credit Cards;Transactions Volume;000 Unit of Transactions;24.435
2021-12-01;ST;SL;Credit Cards;Transactions Volume;000 Unit of Transactions;25.695
2022-01-01;ST;SL;Credit Cards;Transactions Volume;000 Unit of Transactions;23.911
2022-02-01;ST;SL;Credit Cards;Transactions Volume;000 Unit of Transactions;20.037
2022-03-01;ST;SL;Credit Cards;Transactions Volume;000 Unit of Transactions;18.673
2022-04-01;ST;SL;Credit Cards;Transactions Volume;000 Unit of Transactions;23.579
2022-05-01;ST;SL;Credit Cards;Transactions Volume;000 Unit of Transactions;25.714
2022-06-01;ST;SL;Credit Cards;Transactions Volume;000 Unit of Transactions;25.097
2022-07-01;ST;SL;Credit Cards;Transactions Volume;000 Unit of Transactions;24.851
2022-08-01;ST;SL;Credit Cards;Transactions Volume;000 Unit of Transactions;25.543
2022-09-01;ST;SL;Credit Cards;Transactions Volume;000 Unit of Transactions;24.539
2022-10-01;ST;SL;Credit Cards;Transactions Volume;000 Unit of Transactions;27.053
2022-11-01;ST;SL;Credit Cards;Transactions Volume;000 Unit of Transactions;27.130
2022-12-01;ST;SL;Credit Cards;Transactions Volume;000 Unit of Transactions;22.854
2020-01-01;ST;SL;Bank Indonesia National Clearing System;Transactions Volume;000 Unit of Transactions;0.019
2020-02-01;ST;SL;Bank Indonesia National Clearing System;Transactions Volume;000 Unit of Transactions;0.017
2020-03-01;ST;SL;Bank Indonesia National Clearing System;Transactions Volume;000 Unit of Transactions;0.018
2020-04-01;ST;SL;Bank Indonesia National Clearing System;Transactions Volume;000 Unit of Transactions;0.014
2020-05-01;ST;SL;Bank Indonesia National Clearing System;Transactions Volume;000 Unit of Transactions;0.013
2020-06-01;ST;SL;Bank Indonesia National Clearing System;Transactions Volume;000 Unit of Transactions;0.014
2020-07-01;ST;SL;Bank Indonesia National Clearing System;Transactions Volume;000 Unit of Transactions;0.015
2020-08-01;ST;SL;Bank Indonesia National Clearing System;Transactions Volume;000 Unit of Transactions;0.016
2020-09-01;ST;SL;Bank Indonesia National Clearing System;Transactions Volume;000 Unit of Transactions;0.015
2020-10-01;ST;SL;Bank Indonesia National Clearing System;Transactions Volume;000 Unit of Transactions;0.018
2020-11-01;ST;SL;Bank Indonesia National Clearing System;Transactions Volume;000 Unit of Transactions;0.020
2020-12-01;ST;SL;Bank Indonesia National Clearing System;Transactions Volume;000 Unit of Transactions;0.020
2021-01-01;ST;SL;Bank Indonesia National Clearing System;Transactions Volume;000 Unit of Transactions;0.020
2021-02-01;ST;SL;Bank Indonesia National Clearing System;Transactions Volume;000 Unit of Transactions;0.015
2021-03-01;ST;SL;Bank Indonesia National Clearing System;Transactions Volume;000 Unit of Transactions;0.017
2021-04-01;ST;SL;Bank Indonesia National Clearing System;Transactions Volume;000 Unit of Transactions;0.021
2021-05-01;ST;SL;Bank Indonesia National Clearing System;Transactions Volume;000 Unit of Transactions;0.022
2021-06-01;ST;SL;Bank Indonesia National Clearing System;Transactions Volume;000 Unit of Transactions;0.017
2021-07-01;ST;SL;Bank Indonesia National Clearing System;Transactions Volume;000 Unit of Transactions;0.019
2021-08-01;ST;SL;Bank Indonesia National Clearing System;Transactions Volume;000 Unit of Transactions;0.215
2021-09-01;ST;SL;Bank Indonesia National Clearing System;Transactions Volume;000 Unit of Transactions;0.022
2021-10-01;ST;SL;Bank Indonesia National Clearing System;Transactions Volume;000 Unit of Transactions;0.023
2021-11-01;ST;SL;Bank Indonesia National Clearing System;Transactions Volume;000 Unit of Transactions;0.024
2021-12-01;ST;SL;Bank Indonesia National Clearing System;Transactions Volume;000 Unit of Transactions;0.026
2022-01-01;ST;SL;Bank Indonesia National Clearing System;Transactions Volume;000 Unit of Transactions;0.024
2022-02-01;ST;SL;Bank Indonesia National Clearing System;Transactions Volume;000 Unit of Transactions;0.020
2022-03-01;ST;SL;Bank Indonesia National Clearing System;Transactions Volume;000 Unit of Transactions;0.019
2022-04-01;ST;SL;Bank Indonesia National Clearing System;Transactions Volume;000 Unit of Transactions;0.024
2022-05-01;ST;SL;Bank Indonesia National Clearing System;Transactions Volume;000 Unit of Transactions;0.026
2022-06-01;ST;SL;Bank Indonesia National Clearing System;Transactions Volume;000 Unit of Transactions;0.025
2022-07-01;ST;SL;Bank Indonesia National Clearing System;Transactions Volume;000 Unit of Transactions;0.025
2022-08-01;ST;SL;Bank Indonesia National Clearing System;Transactions Volume;000 Unit of Transactions;0.026
2022-09-01;ST;SL;Bank Indonesia National Clearing System;Transactions Volume;000 Unit of Transactions;0.025
2022-10-01;ST;SL;Bank Indonesia National Clearing System;Transactions Volume;000 Unit of Transactions;0.027
2022-11-01;ST;SL;Bank Indonesia National Clearing System;Transactions Volume;000 Unit of Transactions;0.027
2022-12-01;ST;SL;Bank Indonesia National Clearing System;Transactions Volume;000 Unit of Transactions;0.023
2020-01-01;ST;SL;Bank Indonesia Real-Time Gross Settlement System;Transactions Volume;000 Unit of Transactions;1.164
2020-02-01;ST;SL;Bank Indonesia Real-Time Gross Settlement System;Transactions Volume;000 Unit of Transactions;0.965
2020-03-01;ST;SL;Bank Indonesia Real-Time Gross Settlement System;Transactions Volume;000 Unit of Transactions;1.185
2020-04-01;ST;SL;Bank Indonesia Real-Time Gross Settlement System;Transactions Volume;000 Unit of Transactions;1.152
2020-05-01;ST;SL;Bank Indonesia Real-Time Gross Settlement System;Transactions Volume;000 Unit of Transactions;1.016
2020-06-01;ST;SL;Bank Indonesia Real-Time Gross Settlement System;Transactions Volume;000 Unit of Transactions;1.344
2020-07-01;ST;SL;Bank Indonesia Real-Time Gross Settlement System;Transactions Volume;000 Unit of Transactions;1.565
2020-08-01;ST;SL;Bank Indonesia Real-Time Gross Settlement System;Transactions Volume;000 Unit of Transactions;2.079
2020-09-01;ST;SL;Bank Indonesia Real-Time Gross Settlement System;Transactions Volume;000 Unit of Transactions;1.717
2020-10-01;ST;SL;Bank Indonesia Real-Time Gross Settlement System;Transactions Volume;000 Unit of Transactions;1.598
2020-11-01;ST;SL;Bank Indonesia Real-Time Gross Settlement System;Transactions Volume;000 Unit of Transactions;1.859
2020-12-01;ST;SL;Bank Indonesia Real-Time Gross Settlement System;Transactions Volume;000 Unit of Transactions;2.143
2021-01-01;ST;SL;Bank Indonesia Real-Time Gross Settlement System;Transactions Volume;000 Unit of Transactions;1.420
2021-02-01;ST;SL;Bank Indonesia Real-Time Gross Settlement System;Transactions Volume;000 Unit of Transactions;1.256
2021-03-01;ST;SL;Bank Indonesia Real-Time Gross Settlement System;Transactions Volume;000 Unit of Transactions;1.583
2021-04-01;ST;SL;Bank Indonesia Real-Time Gross Settlement System;Transactions Volume;000 Unit of Transactions;1.654
2021-05-01;ST;SL;Bank Indonesia Real-Time Gross Settlement System;Transactions Volume;000 Unit of Transactions;1.365
2021-06-01;ST;SL;Bank Indonesia Real-Time Gross Settlement System;Transactions Volume;000 Unit of Transactions;1.833
2021-07-01;ST;SL;Bank Indonesia Real-Time Gross Settlement System;Transactions Volume;000 Unit of Transactions;1.690
2021-08-01;ST;SL;Bank Indonesia Real-Time Gross Settlement System;Transactions Volume;000 Unit of Transactions;1.674
2021-09-01;ST;SL;Bank Indonesia Real-Time Gross Settlement System;Transactions Volume;000 Unit of Transactions;1.796
2021-10-01;ST;SL;Bank Indonesia Real-Time Gross Settlement System;Transactions Volume;000 Unit of Transactions;1.904
2021-11-01;ST;SL;Bank Indonesia Real-Time Gross Settlement System;Transactions Volume;000 Unit of Transactions;2.011
2021-12-01;ST;SL;Bank Indonesia Real-Time Gross Settlement System;Transactions Volume;000 Unit of Transactions;2.692
2022-01-01;ST;SL;Bank Indonesia Real-Time Gross Settlement System;Transactions Volume;000 Unit of Transactions;1.808
2022-02-01;ST;SL;Bank Indonesia Real-Time Gross Settlement System;Transactions Volume;000 Unit of Transactions;1.429
2022-03-01;ST;SL;Bank Indonesia Real-Time Gross Settlement System;Transactions Volume;000 Unit of Transactions;1.905
2022-04-01;ST;SL;Bank Indonesia Real-Time Gross Settlement System;Transactions Volume;000 Unit of Transactions;1.811
2022-05-01;ST;SL;Bank Indonesia Real-Time Gross Settlement System;Transactions Volume;000 Unit of Transactions;1.275
2022-06-01;ST;SL;Bank Indonesia Real-Time Gross Settlement System;Transactions Volume;000 Unit of Transactions;1.638
2022-07-01;ST;SL;Bank Indonesia Real-Time Gross Settlement System;Transactions Volume;000 Unit of Transactions;1.486
2022-08-01;ST;SL;Bank Indonesia Real-Time Gross Settlement System;Transactions Volume;000 Unit of Transactions;1.603
2022-09-01;ST;SL;Bank Indonesia Real-Time Gross Settlement System;Transactions Volume;000 Unit of Transactions;1.515
2022-10-01;ST;SL;Bank Indonesia Real-Time Gross Settlement System;Transactions Volume;000 Unit of Transactions;1.578
2022-11-01;ST;SL;Bank Indonesia Real-Time Gross Settlement System;Transactions Volume;000 Unit of Transactions;1.664
2022-12-01;ST;SL;Bank Indonesia Real-Time Gross Settlement System;Transactions Volume;000 Unit of Transactions;2.037
2020-01-01;SG;SL;Debit Cards;Transactions Volume;000 Unit of Transactions;3311.400
2020-02-01;SG;SL;Debit Cards;Transactions Volume;000 Unit of Transactions;3045.850
2020-03-01;SG;SL;Debit Cards;Transactions Volume;000 Unit of Transactions;3000.547
2020-04-01;SG;SL;Debit Cards;Transactions Volume;000 Unit of Transactions;2676.351
2020-05-01;SG;SL;Debit Cards;Transactions Volume;000 Unit of Transactions;3040.496
2020-06-01;SG;SL;Debit Cards;Transactions Volume;000 Unit of Transactions;2379.901
2020-07-01;SG;SL;Debit Cards;Transactions Volume;000 Unit of Transactions;3275.903
2020-08-01;SG;SL;Debit Cards;Transactions Volume;000 Unit of Transactions;3365.546
2020-09-01;SG;SL;Debit Cards;Transactions Volume;000 Unit of Transactions;3202.018
2020-10-01;SG;SL;Debit Cards;Transactions Volume;000 Unit of Transactions;3588.512
2020-11-01;SG;SL;Debit Cards;Transactions Volume;000 Unit of Transactions;3221.775
2020-12-01;SG;SL;Debit Cards;Transactions Volume;000 Unit of Transactions;3678.878
2021-01-01;SG;SL;Debit Cards;Transactions Volume;000 Unit of Transactions;3370.763
2021-02-01;SG;SL;Debit Cards;Transactions Volume;000 Unit of Transactions;3010.022
2021-03-01;SG;SL;Debit Cards;Transactions Volume;000 Unit of Transactions;3543.972
2021-04-01;SG;SL;Debit Cards;Transactions Volume;000 Unit of Transactions;3424.514
2021-05-01;SG;SL;Debit Cards;Transactions Volume;000 Unit of Transactions;3607.817
2021-06-01;SG;SL;Debit Cards;Transactions Volume;000 Unit of Transactions;3531.265
2021-07-01;SG;SL;Debit Cards;Transactions Volume;000 Unit of Transactions;3555.271
2021-08-01;SG;SL;Debit Cards;Transactions Volume;000 Unit of Transactions;3372.250
2021-09-01;SG;SL;Debit Cards;Transactions Volume;000 Unit of Transactions;3133.275
2021-10-01;SG;SL;Debit Cards;Transactions Volume;000 Unit of Transactions;3816.390
2021-11-01;SG;SL;Debit Cards;Transactions Volume;000 Unit of Transactions;4074.713
2021-12-01;SG;SL;Debit Cards;Transactions Volume;000 Unit of Transactions;4441.269
2022-01-01;SG;SL;Debit Cards;Transactions Volume;000 Unit of Transactions;4339.382
2022-02-01;SG;SL;Debit Cards;Transactions Volume;000 Unit of Transactions;4053.707
2022-03-01;SG;SL;Debit Cards;Transactions Volume;000 Unit of Transactions;4555.463
2022-04-01;SG;SL;Debit Cards;Transactions Volume;000 Unit of Transactions;4528.013
2022-05-01;SG;SL;Debit Cards;Transactions Volume;000 Unit of Transactions;4137.933
2022-06-01;SG;SL;Debit Cards;Transactions Volume;000 Unit of Transactions;4169.608
2022-07-01;SG;SL;Debit Cards;Transactions Volume;000 Unit of Transactions;4846.637
2022-08-01;SG;SL;Debit Cards;Transactions Volume;000 Unit of Transactions;4772.161
2022-09-01;SG;SL;Debit Cards;Transactions Volume;000 Unit of Transactions;4241.980
2022-10-01;SG;SL;Debit Cards;Transactions Volume;000 Unit of Transactions;4372.475
2022-11-01;SG;SL;Debit Cards;Transactions Volume;000 Unit of Transactions;4245.253
2022-12-01;SG;SL;Debit Cards;Transactions Volume;000 Unit of Transactions;4558.897
2020-01-01;SG;SL;Credit Cards;Transactions Volume;000 Unit of Transactions;20.491
2020-02-01;SG;SL;Credit Cards;Transactions Volume;000 Unit of Transactions;18.408
2020-03-01;SG;SL;Credit Cards;Transactions Volume;000 Unit of Transactions;18.891
2020-04-01;SG;SL;Credit Cards;Transactions Volume;000 Unit of Transactions;14.430
2020-05-01;SG;SL;Credit Cards;Transactions Volume;000 Unit of Transactions;14.298
2020-06-01;SG;SL;Credit Cards;Transactions Volume;000 Unit of Transactions;14.476
2020-07-01;SG;SL;Credit Cards;Transactions Volume;000 Unit of Transactions;15.980
2020-08-01;SG;SL;Credit Cards;Transactions Volume;000 Unit of Transactions;15.463
