time_date;province_isocode;region_isocode;payment_system_name;category;unit;value
2020-05-01;ST;SL;Bank Indonesia National Clearing System;Transactions Value;Million IDR;561581.498
2020-06-01;ST;SL;Bank Indonesia National Clearing System;Transactions Value;Million IDR;681805.741
2020-07-01;ST;SL;Bank Indonesia National Clearing System;Transactions Value;Million IDR;774678.132
2020-08-01;ST;SL;Bank Indonesia National Clearing System;Transactions Value;Million IDR;694060.162
2020-09-01;ST;SL;Bank Indonesia National Clearing System;Transactions Value;Million IDR;790983.256
2020-10-01;ST;SL;Bank Indonesia National Clearing System;Transactions Value;Million IDR;723744.606
2020-11-01;ST;SL;Bank Indonesia National Clearing System;Transactions Value;Million IDR;863825.076
2020-12-01;ST;SL;Bank Indonesia National Clearing System;Transactions Value;Million IDR;948763.873
2021-01-01;ST;SL;Bank Indonesia National Clearing System;Transactions Value;Million IDR;778881.912
2021-02-01;ST;SL;Bank Indonesia National Clearing System;Transactions Value;Million IDR;665091.110
2021-03-01;ST;SL;Bank Indonesia National Clearing System;Transactions Value;Million IDR;812973.162
2021-04-01;ST;SL;Bank Indonesia National Clearing System;Transactions Value;Million IDR;795987.528
2021-05-01;ST;SL;Bank Indonesia National Clearing System;Transactions Value;Million IDR;724391.473
2021-06-01;ST;SL;Bank Indonesia National Clearing System;Transactions Value;Million IDR;834010.193
2021-07-01;ST;SL;Bank Indonesia National Clearing System;Transactions Value;Million IDR;809749.780
2021-08-01;ST;SL;Bank Indonesia National Clearing System;Transactions Value;Million IDR;830070.707
2021-09-01;ST;SL;Bank Indonesia National Clearing System;Transactions Value;Million IDR;885412.680
2021-10-01;ST;SL;Bank Indonesia National Clearing System;Transactions Value;Million IDR;822895.062
2021-11-01;ST;SL;Bank Indonesia National Clearing System;Transactions Value;Million IDR;973297.633
2021-12-01;ST;SL;Bank Indonesia National Clearing System;Transactions Value;Million IDR;1215996.315
2022-01-01;ST;SL;Bank Indonesia National Clearing System;Transactions Value;Million IDR;856984.270
2022-02-01;ST;SL;Bank Indonesia National Clearing System;Transactions Value;Million IDR;745521.690
2022-03-01;ST;SL;Bank Indonesia National Clearing System;Transactions Value;Million IDR;940262.665
2022-04-01;ST;SL;Bank Indonesia National Clearing System;Transactions Value;Million IDR;952764.221
2022-05-01;ST;SL;Bank Indonesia National Clearing System;Transactions Value;Million IDR;681605.030
2022-06-01;ST;SL;Bank Indonesia National Clearing System;Transactions Value;Million IDR;821045.663
2022-07-01;ST;SL;Bank Indonesia National Clearing System;Transactions Value;Million IDR;615242.970
2022-08-01;ST;SL;Bank Indonesia National Clearing System;Transactions Value;Million IDR;635294.187
2022-09-01;ST;SL;Bank Indonesia National Clearing System;Transactions Value;Million IDR;581523.965
2022-10-01;ST;SL;Bank Indonesia National Clearing System;Transactions Value;Million IDR;589255.142
2022-11-01;ST;SL;Bank Indonesia National Clearing System;Transactions Value;Million IDR;650681.779
2022-12-01;ST;SL;Bank Indonesia National Clearing System;Transactions Value;Million IDR;849097.022
2020-01-01;ST;SL;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;9619332.509
2020-02-01;ST;SL;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;7558346.636
2020-03-01;ST;SL;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;8857095.522
2020-04-01;ST;SL;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;6899105.536
2020-05-01;ST;SL;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;6654750.283
2020-06-01;ST;SL;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;9994109.248
2020-07-01;ST;SL;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;9485619.318
2020-08-01;ST;SL;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;5637852.597
2020-09-01;ST;SL;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;7066786.665
2020-10-01;ST;SL;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;8326487.810
2020-11-01;ST;SL;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;8768302.071
2020-12-01;ST;SL;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;9566395.285
2021-01-01;ST;SL;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;7137652.143
2021-02-01;ST;SL;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;4749388.059
2021-03-01;ST;SL;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;7672218.055
2021-04-01;ST;SL;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;5614424.100
2021-05-01;ST;SL;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;5123538.103
2021-06-01;ST;SL;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;5387322.877
2021-07-01;ST;SL;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;5379145.654
2021-08-01;ST;SL;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;3882398.012
2021-09-01;ST;SL;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;4547133.912
2021-10-01;ST;SL;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;1943161.035
2021-11-01;ST;SL;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;1939129.405
2021-12-01;ST;SL;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;7261719.779
2022-01-01;ST;SL;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;2614333.222
2022-02-01;ST;SL;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;3194707.115
2022-03-01;ST;SL;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;5518954.175
2022-04-01;ST;SL;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;5382973.674
2022-05-01;ST;SL;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;4701347.303
2022-06-01;ST;SL;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;7414555.108
2022-07-01;ST;SL;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;5103246.766
2022-08-01;ST;SL;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;3940297.662
2022-09-01;ST;SL;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;4380820.185
2022-10-01;ST;SL;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;5503296.003
2022-11-01;ST;SL;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;4302965.031
2022-12-01;ST;SL;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;5058087.080
2020-01-01;SG;SL;Debit Cards;Transactions Value;Million IDR;4206140.905
2020-02-01;SG;SL;Debit Cards;Transactions Value;Million IDR;3742701.589
2020-03-01;SG;SL;Debit Cards;Transactions Value;Million IDR;3618021.855
2020-04-01;SG;SL;Debit Cards;Transactions Value;Million IDR;3186881.158
2020-05-01;SG;SL;Debit Cards;Transactions Value;Million IDR;3709349.112
2020-06-01;SG;SL;Debit Cards;Transactions Value;Million IDR;2875604.758
2020-07-01;SG;SL;Debit Cards;Transactions Value;Million IDR;4007008.098
2020-08-01;SG;SL;Debit Cards;Transactions Value;Million IDR;4273651.341
2020-09-01;SG;SL;Debit Cards;Transactions Value;Million IDR;3958620.652
2020-10-01;SG;SL;Debit Cards;Transactions Value;Million IDR;4632997.535
2020-11-01;SG;SL;Debit Cards;Transactions Value;Million IDR;4343548.575
2020-12-01;SG;SL;Debit Cards;Transactions Value;Million IDR;4945113.678
2021-01-01;SG;SL;Debit Cards;Transactions Value;Million IDR;4343024.653
2021-02-01;SG;SL;Debit Cards;Transactions Value;Million IDR;3911839.092
2021-03-01;SG;SL;Debit Cards;Transactions Value;Million IDR;4578247.757
2021-04-01;SG;SL;Debit Cards;Transactions Value;Million IDR;4547715.587
2021-05-01;SG;SL;Debit Cards;Transactions Value;Million IDR;4775675.114
2021-06-01;SG;SL;Debit Cards;Transactions Value;Million IDR;4685342.020
2021-07-01;SG;SL;Debit Cards;Transactions Value;Million IDR;4428707.030
2021-08-01;SG;SL;Debit Cards;Transactions Value;Million IDR;4011585.310
2021-09-01;SG;SL;Debit Cards;Transactions Value;Million IDR;3961536.000
2021-10-01;SG;SL;Debit Cards;Transactions Value;Million IDR;4799956.650
2021-11-01;SG;SL;Debit Cards;Transactions Value;Million IDR;4943561.340
2021-12-01;SG;SL;Debit Cards;Transactions Value;Million IDR;5529310.324
2022-01-01;SG;SL;Debit Cards;Transactions Value;Million IDR;5301644.635
2022-02-01;SG;SL;Debit Cards;Transactions Value;Million IDR;5220509.986
2022-03-01;SG;SL;Debit Cards;Transactions Value;Million IDR;5969516.470
2022-04-01;SG;SL;Debit Cards;Transactions Value;Million IDR;6164319.250
2022-05-01;SG;SL;Debit Cards;Transactions Value;Million IDR;5293943.034
2022-06-01;SG;SL;Debit Cards;Transactions Value;Million IDR;5541101.345
2022-07-01;SG;SL;Debit Cards;Transactions Value;Million IDR;6578533.867
2022-08-01;SG;SL;Debit Cards;Transactions Value;Million IDR;6521310.923
2022-09-01;SG;SL;Debit Cards;Transactions Value;Million IDR;5736843.824
2022-10-01;SG;SL;Debit Cards;Transactions Value;Million IDR;5953871.088
2022-11-01;SG;SL;Debit Cards;Transactions Value;Million IDR;5942967.692
2022-12-01;SG;SL;Debit Cards;Transactions Value;Million IDR;6440943.707
2020-01-01;SG;SL;Credit Cards;Transactions Value;Million IDR;20732.455
2020-02-01;SG;SL;Credit Cards;Transactions Value;Million IDR;18938.118
2020-03-01;SG;SL;Credit Cards;Transactions Value;Million IDR;18276.295
2020-04-01;SG;SL;Credit Cards;Transactions Value;Million IDR;12409.854
2020-05-01;SG;SL;Credit Cards;Transactions Value;Million IDR;12012.610
2020-06-01;SG;SL;Credit Cards;Transactions Value;Million IDR;11992.515
2020-07-01;SG;SL;Credit Cards;Transactions Value;Million IDR;14446.421
2020-08-01;SG;SL;Credit Cards;Transactions Value;Million IDR;13799.385
2020-09-01;SG;SL;Credit Cards;Transactions Value;Million IDR;13197.780
2020-10-01;SG;SL;Credit Cards;Transactions Value;Million IDR;15380.005
2020-11-01;SG;SL;Credit Cards;Transactions Value;Million IDR;16986.310
2020-12-01;SG;SL;Credit Cards;Transactions Value;Million IDR;17001.823
2021-01-01;SG;SL;Credit Cards;Transactions Value;Million IDR;15199.164
2021-02-01;SG;SL;Credit Cards;Transactions Value;Million IDR;12641.271
2021-03-01;SG;SL;Credit Cards;Transactions Value;Million IDR;16359.432
2021-04-01;SG;SL;Credit Cards;Transactions Value;Million IDR;15228.232
2021-05-01;SG;SL;Credit Cards;Transactions Value;Million IDR;15701.168
2021-06-01;SG;SL;Credit Cards;Transactions Value;Million IDR;16017.750
2021-07-01;SG;SL;Credit Cards;Transactions Value;Million IDR;13263.961
2021-08-01;SG;SL;Credit Cards;Transactions Value;Million IDR;16158.990
2021-09-01;SG;SL;Credit Cards;Transactions Value;Million IDR;15003.007
2021-10-01;SG;SL;Credit Cards;Transactions Value;Million IDR;15637.580
2021-11-01;SG;SL;Credit Cards;Transactions Value;Million IDR;17028.480
2021-12-01;SG;SL;Credit Cards;Transactions Value;Million IDR;18639.330
2022-01-01;SG;SL;Credit Cards;Transactions Value;Million IDR;17749.075
2022-02-01;SG;SL;Credit Cards;Transactions Value;Million IDR;13169.208
2022-03-01;SG;SL;Credit Cards;Transactions Value;Million IDR;14337.700
2022-04-01;SG;SL;Credit Cards;Transactions Value;Million IDR;19852.500
2022-05-01;SG;SL;Credit Cards;Transactions Value;Million IDR;17252.280
2022-06-01;SG;SL;Credit Cards;Transactions Value;Million IDR;18835.200
2022-07-01;SG;SL;Credit Cards;Transactions Value;Million IDR;21566.570
2022-08-01;SG;SL;Credit Cards;Transactions Value;Million IDR;19113.140
2022-09-01;SG;SL;Credit Cards;Transactions Value;Million IDR;18066.230
2022-10-01;SG;SL;Credit Cards;Transactions Value;Million IDR;21396.000
2022-11-01;SG;SL;Credit Cards;Transactions Value;Million IDR;21095.960
2022-12-01;SG;SL;Credit Cards;Transactions Value;Million IDR;19465.970
2020-01-01;SG;SL;Bank Indonesia National Clearing System;Transactions Value;Million IDR;617885.461
2020-02-01;SG;SL;Bank Indonesia National Clearing System;Transactions Value;Million IDR;502431.093
2020-03-01;SG;SL;Bank Indonesia National Clearing System;Transactions Value;Million IDR;516792.303
2020-04-01;SG;SL;Bank Indonesia National Clearing System;Transactions Value;Million IDR;515107.367
2020-05-01;SG;SL;Bank Indonesia National Clearing System;Transactions Value;Million IDR;461468.664
2020-06-01;SG;SL;Bank Indonesia National Clearing System;Transactions Value;Million IDR;531340.897
2020-07-01;SG;SL;Bank Indonesia National Clearing System;Transactions Value;Million IDR;531864.269
2020-08-01;SG;SL;Bank Indonesia National Clearing System;Transactions Value;Million IDR;531187.749
2020-09-01;SG;SL;Bank Indonesia National Clearing System;Transactions Value;Million IDR;617824.594
2020-10-01;SG;SL;Bank Indonesia National Clearing System;Transactions Value;Million IDR;575328.710
2020-11-01;SG;SL;Bank Indonesia National Clearing System;Transactions Value;Million IDR;671449.535
2020-12-01;SG;SL;Bank Indonesia National Clearing System;Transactions Value;Million IDR;728571.951
2021-01-01;SG;SL;Bank Indonesia National Clearing System;Transactions Value;Million IDR;601614.391
2021-02-01;SG;SL;Bank Indonesia National Clearing System;Transactions Value;Million IDR;542291.479
2021-03-01;SG;SL;Bank Indonesia National Clearing System;Transactions Value;Million IDR;623875.121
2021-04-01;SG;SL;Bank Indonesia National Clearing System;Transactions Value;Million IDR;624293.338
2021-05-01;SG;SL;Bank Indonesia National Clearing System;Transactions Value;Million IDR;543697.636
2021-06-01;SG;SL;Bank Indonesia National Clearing System;Transactions Value;Million IDR;604977.639
2021-07-01;SG;SL;Bank Indonesia National Clearing System;Transactions Value;Million IDR;548656.593
2021-08-01;SG;SL;Bank Indonesia National Clearing System;Transactions Value;Million IDR;592533.213
2021-09-01;SG;SL;Bank Indonesia National Clearing System;Transactions Value;Million IDR;590992.494
2021-10-01;SG;SL;Bank Indonesia National Clearing System;Transactions Value;Million IDR;633027.327
2021-11-01;SG;SL;Bank Indonesia National Clearing System;Transactions Value;Million IDR;713027.166
2021-12-01;SG;SL;Bank Indonesia National Clearing System;Transactions Value;Million IDR;827288.720
2022-01-01;SG;SL;Bank Indonesia National Clearing System;Transactions Value;Million IDR;604924.958
2022-02-01;SG;SL;Bank Indonesia National Clearing System;Transactions Value;Million IDR;459219.051
2022-03-01;SG;SL;Bank Indonesia National Clearing System;Transactions Value;Million IDR;572728.375
2022-04-01;SG;SL;Bank Indonesia National Clearing System;Transactions Value;Million IDR;553998.165
2022-05-01;SG;SL;Bank Indonesia National Clearing System;Transactions Value;Million IDR;451893.365
2022-06-01;SG;SL;Bank Indonesia National Clearing System;Transactions Value;Million IDR;485760.830
2022-07-01;SG;SL;Bank Indonesia National Clearing System;Transactions Value;Million IDR;326293.115
2022-08-01;SG;SL;Bank Indonesia National Clearing System;Transactions Value;Million IDR;378877.157
2022-09-01;SG;SL;Bank Indonesia National Clearing System;Transactions Value;Million IDR;356919.508
2022-10-01;SG;SL;Bank Indonesia National Clearing System;Transactions Value;Million IDR;360949.452
2022-11-01;SG;SL;Bank Indonesia National Clearing System;Transactions Value;Million IDR;372826.745
2022-12-01;SG;SL;Bank Indonesia National Clearing System;Transactions Value;Million IDR;488207.893
2020-01-01;SG;SL;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;1334323.920
2020-02-01;SG;SL;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;903599.358
2020-03-01;SG;SL;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;657399.153
2020-04-01;SG;SL;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;922872.906
2020-05-01;SG;SL;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;1011355.059
2020-06-01;SG;SL;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;986473.038
2020-07-01;SG;SL;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;1027105.261
2020-08-01;SG;SL;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;968908.486
2020-09-01;SG;SL;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;984931.492
2020-10-01;SG;SL;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;1098779.578
2020-11-01;SG;SL;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;1684295.751
2020-12-01;SG;SL;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;1375779.848
2021-01-01;SG;SL;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;1131124.651
2021-02-01;SG;SL;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;1275193.183
2021-03-01;SG;SL;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;1373678.436
2021-04-01;SG;SL;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;1332094.266
2021-05-01;SG;SL;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;1060945.033
2021-06-01;SG;SL;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;1708003.377
2021-07-01;SG;SL;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;1208501.235
2021-08-01;SG;SL;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;1279314.326
2021-09-01;SG;SL;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;1416145.203
2021-10-01;SG;SL;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;1468326.825
2021-11-01;SG;SL;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;1491812.270
2021-12-01;SG;SL;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;2603360.827
2022-01-01;SG;SL;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;1354779.771
2022-02-01;SG;SL;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;1207613.597
2022-03-01;SG;SL;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;1840107.097
2022-04-01;SG;SL;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;1586317.955
2022-05-01;SG;SL;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;946797.495
2022-06-01;SG;SL;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;1552908.142
2022-07-01;SG;SL;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;1436966.079
2022-08-01;SG;SL;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;1449825.697
2022-09-01;SG;SL;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;1414758.223
2022-10-01;SG;SL;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;1465722.659
2022-11-01;SG;SL;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;1912979.632
2022-12-01;SG;SL;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;1726326.441
2020-01-01;SR;SL;Debit Cards;Transactions Value;Million IDR;1340510.353
2020-02-01;SR;SL;Debit Cards;Transactions Value;Million IDR;1380033.991
2020-03-01;SR;SL;Debit Cards;Transactions Value;Million IDR;1354777.392
2020-04-01;SR;SL;Debit Cards;Transactions Value;Million IDR;1229196.167
2020-05-01;SR;SL;Debit Cards;Transactions Value;Million IDR;1381675.564
2020-06-01;SR;SL;Debit Cards;Transactions Value;Million IDR;1039563.195
2020-07-01;SR;SL;Debit Cards;Transactions Value;Million IDR;1540243.009
2020-08-01;SR;SL;Debit Cards;Transactions Value;Million IDR;1641967.999
2020-09-01;SR;SL;Debit Cards;Transactions Value;Million IDR;1544154.632
2020-10-01;SR;SL;Debit Cards;Transactions Value;Million IDR;1789677.930
2020-11-01;SR;SL;Debit Cards;Transactions Value;Million IDR;1655245.628
2020-12-01;SR;SL;Debit Cards;Transactions Value;Million IDR;1903534.343
2021-01-01;SR;SL;Debit Cards;Transactions Value;Million IDR;1539606.698
2021-02-01;SR;SL;Debit Cards;Transactions Value;Million IDR;1438132.192
2021-03-01;SR;SL;Debit Cards;Transactions Value;Million IDR;1802057.455
2021-04-01;SR;SL;Debit Cards;Transactions Value;Million IDR;1800890.951
2021-05-01;SR;SL;Debit Cards;Transactions Value;Million IDR;1957190.902
2021-06-01;SR;SL;Debit Cards;Transactions Value;Million IDR;1913393.010
2021-07-01;SR;SL;Debit Cards;Transactions Value;Million IDR;1918668.740
2021-08-01;SR;SL;Debit Cards;Transactions Value;Million IDR;1655616.600
2021-09-01;SR;SL;Debit Cards;Transactions Value;Million IDR;1477585.000
2021-10-01;SR;SL;Debit Cards;Transactions Value;Million IDR;1672417.910
2021-11-01;SR;SL;Debit Cards;Transactions Value;Million IDR;1788659.270
2021-12-01;SR;SL;Debit Cards;Transactions Value;Million IDR;1775187.451
2022-01-01;SR;SL;Debit Cards;Transactions Value;Million IDR;1841911.501
2022-02-01;SR;SL;Debit Cards;Transactions Value;Million IDR;1810295.980
2022-03-01;SR;SL;Debit Cards;Transactions Value;Million IDR;2004207.700
2022-04-01;SR;SL;Debit Cards;Transactions Value;Million IDR;1981621.010
2022-05-01;SR;SL;Debit Cards;Transactions Value;Million IDR;1762503.385
2022-06-01;SR;SL;Debit Cards;Transactions Value;Million IDR;1779380.879
2022-07-01;SR;SL;Debit Cards;Transactions Value;Million IDR;2272408.844
2022-08-01;SR;SL;Debit Cards;Transactions Value;Million IDR;2436389.975
2022-09-01;SR;SL;Debit Cards;Transactions Value;Million IDR;2199363.211
2022-10-01;SR;SL;Debit Cards;Transactions Value;Million IDR;2203749.355
2022-11-01;SR;SL;Debit Cards;Transactions Value;Million IDR;2149226.199
2022-12-01;SR;SL;Debit Cards;Transactions Value;Million IDR;2250545.236
2020-01-01;SR;SL;Credit Cards;Transactions Value;Million IDR;3464.993
2020-02-01;SR;SL;Credit Cards;Transactions Value;Million IDR;3380.703
2020-03-01;SR;SL;Credit Cards;Transactions Value;Million IDR;36361.339
2020-04-01;SR;SL;Credit Cards;Transactions Value;Million IDR;32626.644
2020-05-01;SR;SL;Credit Cards;Transactions Value;Million IDR;2017.357
2020-06-01;SR;SL;Credit Cards;Transactions Value;Million IDR;2316.735
2020-07-01;SR;SL;Credit Cards;Transactions Value;Million IDR;2637.142
2020-08-01;SR;SL;Credit Cards;Transactions Value;Million IDR;2809.872
2020-09-01;SR;SL;Credit Cards;Transactions Value;Million IDR;2951.447
2020-10-01;SR;SL;Credit Cards;Transactions Value;Million IDR;4036.793
2020-11-01;SR;SL;Credit Cards;Transactions Value;Million IDR;4345.210
2020-12-01;SR;SL;Credit Cards;Transactions Value;Million IDR;3346.720
2021-01-01;SR;SL;Credit Cards;Transactions Value;Million IDR;3511.039
2021-02-01;SR;SL;Credit Cards;Transactions Value;Million IDR;1957.541
2021-03-01;SR;SL;Credit Cards;Transactions Value;Million IDR;2934.853
2021-04-01;SR;SL;Credit Cards;Transactions Value;Million IDR;3459.752
2021-05-01;SR;SL;Credit Cards;Transactions Value;Million IDR;3412.429
2021-06-01;SR;SL;Credit Cards;Transactions Value;Million IDR;2601.290
2021-07-01;SR;SL;Credit Cards;Transactions Value;Million IDR;3022.316
2021-08-01;SR;SL;Credit Cards;Transactions Value;Million IDR;3025.030
2021-09-01;SR;SL;Credit Cards;Transactions Value;Million IDR;3421.045
2021-10-01;SR;SL;Credit Cards;Transactions Value;Million IDR;3567.910
2021-11-01;SR;SL;Credit Cards;Transactions Value;Million IDR;3888.530
2021-12-01;SR;SL;Credit Cards;Transactions Value;Million IDR;4261.458
2022-01-01;SR;SL;Credit Cards;Transactions Value;Million IDR;4294.694
2022-02-01;SR;SL;Credit Cards;Transactions Value;Million IDR;3553.583
2022-03-01;SR;SL;Credit Cards;Transactions Value;Million IDR;3435.500
2022-04-01;SR;SL;Credit Cards;Transactions Value;Million IDR;4423.320
2022-05-01;SR;SL;Credit Cards;Transactions Value;Million IDR;3957.660
2022-06-01;SR;SL;Credit Cards;Transactions Value;Million IDR;4144.480
2022-07-01;SR;SL;Credit Cards;Transactions Value;Million IDR;3978.880
2022-08-01;SR;SL;Credit Cards;Transactions Value;Million IDR;4616.100
2022-09-01;SR;SL;Credit Cards;Transactions Value;Million IDR;4495.810
2022-10-01;SR;SL;Credit Cards;Transactions Value;Million IDR;4243.000
2022-11-01;SR;SL;Credit Cards;Transactions Value;Million IDR;5563.020
2022-12-01;SR;SL;Credit Cards;Transactions Value;Million IDR;4136.320
2020-01-01;SR;SL;Bank Indonesia National Clearing System;Transactions Value;Million IDR;68350.528
2020-02-01;SR;SL;Bank Indonesia National Clearing System;Transactions Value;Million IDR;50746.637
2020-03-01;SR;SL;Bank Indonesia National Clearing System;Transactions Value;Million IDR;59554.068
2020-04-01;SR;SL;Bank Indonesia National Clearing System;Transactions Value;Million IDR;43691.428
2020-05-01;SR;SL;Bank Indonesia National Clearing System;Transactions Value;Million IDR;40492.831
2020-06-01;SR;SL;Bank Indonesia National Clearing System;Transactions Value;Million IDR;51527.631
2020-07-01;SR;SL;Bank Indonesia National Clearing System;Transactions Value;Million IDR;56891.957
2020-08-01;SR;SL;Bank Indonesia National Clearing System;Transactions Value;Million IDR;46422.943
2020-09-01;SR;SL;Bank Indonesia National Clearing System;Transactions Value;Million IDR;58535.961
2020-10-01;SR;SL;Bank Indonesia National Clearing System;Transactions Value;Million IDR;56893.296
2020-11-01;SR;SL;Bank Indonesia National Clearing System;Transactions Value;Million IDR;68995.821
2020-12-01;SR;SL;Bank Indonesia National Clearing System;Transactions Value;Million IDR;83936.120
2021-01-01;SR;SL;Bank Indonesia National Clearing System;Transactions Value;Million IDR;40914.177
2021-02-01;SR;SL;Bank Indonesia National Clearing System;Transactions Value;Million IDR;41483.303
2021-03-01;SR;SL;Bank Indonesia National Clearing System;Transactions Value;Million IDR;53378.879
2021-04-01;SR;SL;Bank Indonesia National Clearing System;Transactions Value;Million IDR;47674.567
2021-05-01;SR;SL;Bank Indonesia National Clearing System;Transactions Value;Million IDR;43944.569
2021-06-01;SR;SL;Bank Indonesia National Clearing System;Transactions Value;Million IDR;55997.132
2021-07-01;SR;SL;Bank Indonesia National Clearing System;Transactions Value;Million IDR;51578.286
2021-08-01;SR;SL;Bank Indonesia National Clearing System;Transactions Value;Million IDR;52336.302
2021-09-01;SR;SL;Bank Indonesia National Clearing System;Transactions Value;Million IDR;54781.250
2021-10-01;SR;SL;Bank Indonesia National Clearing System;Transactions Value;Million IDR;56504.928
2021-11-01;SR;SL;Bank Indonesia National Clearing System;Transactions Value;Million IDR;65149.565
2021-12-01;SR;SL;Bank Indonesia National Clearing System;Transactions Value;Million IDR;90606.864
2022-01-01;SR;SL;Bank Indonesia National Clearing System;Transactions Value;Million IDR;60439.889
2022-02-01;SR;SL;Bank Indonesia National Clearing System;Transactions Value;Million IDR;43232.608
2022-03-01;SR;SL;Bank Indonesia National Clearing System;Transactions Value;Million IDR;57615.593
2022-04-01;SR;SL;Bank Indonesia National Clearing System;Transactions Value;Million IDR;50796.927
2022-05-01;SR;SL;Bank Indonesia National Clearing System;Transactions Value;Million IDR;46993.677
2022-06-01;SR;SL;Bank Indonesia National Clearing System;Transactions Value;Million IDR;42500.267
